样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
691,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
692,300,,405,700,19:00:00,30,,,21:00:00,101,22:00:00,103,0.2,23:00:00,105,0:00:00,107,0.2,200,0:00-1:00,50,9,5,1:00:00,78,2:00:00,73,2:00-3:00,320,3.5,3.5,3:00-4:00,5:00:00,80,6:00:00,45,6:00-7:30,7:30-9:00,9:00-10:30,1200,0.15,420,0.971
694,300,,405,700,11:00:00,29,,,13:00:00,102,14:00:00,103,0.2,15:00:00,104,16:00:00,105,0.2,200,16:00-17:00,50,9,5,17:00:00,80,18:00:00,73,18:00-19:00,320,3.5,3.5,19:00-20:00,20:00:00,80,22:00:00,45,22:00-23:00,23:00-1:00,1:00-2:00,1200,0.15,400,0.925
695,300,,405,700,19:00:00,29,,,21:00:00,101,22:00:00,103,0.2,23:00:00,104,0:00:00,105,0.2,200,0:00-1:00,50,9,5,1:00:00,80,2:00:00,73,2:00-3:00,320,3.5,3.5,3:00-4:00,4:00:00,80,6:00:00,45,6:00-7:30,7:30-9:00,9:00-10:00,1200,0.15,420,0.983
696,300,,405,700,11:00:00,30,,,13:00:00,101,14:00:00,103,0.2,15:00:00,105,16:00:00,107,0.2,200,16:00-17:00,50,9,5,17:00:00,80,18:00:00,72,18:00-19:00,320,3.5,3.5,19:00-20:00,20:00:00,80,22:00:00,45,22:00-23:30,23:30-1:00,1:00-2:00,1200,0.15,400,0.925
697,300,,405,700,19:00:00,29,,,21:00:00,102,22:00:00,103,0.2,23:00:00,104,0:00:00,105,0.2,200,0:00-1:00,50,9,5,1:00:00,78,2:00:00,73,2:00-3:00,320,3.5,3.5,3:00-4:00,4:00:00,80,6:00:00,45,6:00-7:30,7:30-9:00,9:00-10:30,1200,0.15,400,0.925
698,300,,405,700,3:00:00,29,,,5:00:00,101,6:00:00,103,0.2,7:00:00,104,8:00:00,105,0.2,200,8:00-9:00,50,9,5,9:00:00,80,10:00:00,73,10:00-11:00,320,3.5,3.5,11:00-12:00,12:00:00,80,14:00:00,45,14:00-15:30,15:30-17:00,17:00-18:00,1200,0.15,420,0.983
699,300,,405,700,9:00:00,29,,,11:00:00,101,12:00:00,103,0.2,13:00:00,104,14:00:00,105,0.2,200,14:00-15:00,50,9,5,15:00:00,80,17:00:00,73,17:00-18:00,320,3.5,3.5,18:00-19:00,19:00:00,79,21:00:00,45,21:00-22:30,22:30-0:00,0:00-1:00,1200,0.15,400,0.925
700,300,,405,700,19:00:00,29,,,21:00:00,101,22:00:00,103,0.2,23:00:00,105,0:00:00,107,0.2,200,0:00-1:00,50,9,5,1:00:00,80,2:00:00,73,2:00-3:00,320,3.5,3.5,3:00-4:00,4:00:00,79,6:00:00,45,6:00-7:30,7:30-9:00,9:00-10:00,1200,0.15,400,0.936
701,300,,405,700,3:00:00,30,,,5:00:00,101,6:00:00,103,0.2,7:00:00,104,8:00:00,106,0.2,200,8:00-9:00,50,9,5,9:00:00,78,10:00:00,73,10:00-11:00,320,3.5,3.5,11:00-12:00,12:00:00,80,14:00:00,45,14:00-15:30,15:30-17:00,17:00-18:00,1200,0.15,420,0.979
702,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,102,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,76,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,76,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
703,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,102,0.2,18:00:00,104,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,76,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.936
704,300,,405,700,22:00:00,30,,,0:00:00,102,1:00:00,102,0.2,2:00:00,103,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,76,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,70,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.941
705,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,104,0.2,10:00:00,103,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,78,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,78,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:30,1200,0.15,400,0.925
706,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,104,0.2,18:00:00,103,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,78,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,76,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
708,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,77,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,78,17:00:00,45,17:00-18:30,18:00-20:00,20:00-21:00,1200,0.15,400,0.925
710,300,,405,700,22:00:00,30,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,76,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
711,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,103,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,76,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,76,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
715,300,,405,700,14:00:00,31,,,16:00:00,102,17:00:00,103,0.2,18:00:00,105,19:00:00,104,0.2,200,19:00-20:00,45,9,5,20:00:00,78,21:00:00,76,21:00-22:00,310,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
716,300,,405,700,22:00:00,30,,,0:00:00,102,1:00:00,103,0.2,2:00:00,105,3:00:00,106,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,78,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,76,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.971
717,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,104,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,76,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.936
719,300,,405,700,22:00:00,31,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,104,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,76,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
720,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,76,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,78,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
721,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,105,19:00:00,103,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,76,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
723,300,,405,700,6:00:00,27,,,8:00:00,102,9:00:00,104,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-20:00,,,1200,0.15,440,0.93
725,300,,405,700,21:00:00,30,,,23:00:00,103,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,360,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:30,,,1200,0.15,440,0.93
726,300,,405,700,6:00:00,29,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
728,300,,405,700,22:00:00,28,,,0:00:00,100,1:00:00,104,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-12:00,,,1200,0.15,440,0.93
729,300,,405,700,6:00:00,27,,,8:00:00,100,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.942
730,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,310,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.973
731,300,,405,700,22:00:00,27,,,23:30:00,102,0:30:00,104,0.2,1:30:00,105,2:30:00,106,0.2,200,2:30-3:30,50,9,5,3:30:00,80,4:30:00,73,4:30-5:30,320,3.5,3.5,5:30-6:30,6:30:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
732,300,,405,700,6:00:00,28,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
733,300,,405,700,14:00:00,28,,,16:00:00,100,17:00:00,104,0.2,18:00:00,105,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.973
735,300,,405,700,6:00:00,28,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
736,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-4:30,,,1200,0.15,460,0.973
737,300,,405,700,22:00:00,26,,,0:00:00,100,1:00:00,102,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-12:00,,,1200,0.15,440,0.955
738,300,,405,700,6:00:00,28,,,8:00:00,100,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.943
739,300,,405,700,14:00:00,30,,,16:00:00,103,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,310,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.973
740,300,,405,700,22:00:00,27,,,23:30:00,102,0:30:00,104,0.2,1:30:00,105,2:30:00,106,0.2,200,2:30-3:30,50,9,5,3:30:00,80,5:30:00,73,4:30-5:30,320,3.5,3.5,5:30-6:30,6:30:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
742,300,,405,700,14:00:00,28,,,16:00:00,102,17:00:00,104,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.998
743,300,,405,700,21:00:00,28,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:30,,,1200,0.15,440,0.943
748,300,,405,700,15:00:00,30,,,17:00:00,103,18:00:00,103,0.2,19:00:00,104,20:00:00,105,0.2,200,20:00-21:00,50,9,5,21:00:00,80,22:00:00,73,22:00-23:00,290,3.5,3.5,23:00-0:00,0:00:00,80,2:00:00,45,2:00-17:00,,,1200,0.15,400,0.846
750,300,,405,700,2:00:00,28,,,4:00:00,103,5:00:00,103,0.2,6:00:00,104,7:00:00,105,0.2,200,7:00-8:00,50,9,5,8:00:00,80,9:00:00,73,9:00-10:00,260,3.5,3.5,10:00-11:00,11:00:00,80,13:00:00,45,13:00-14:30,,,1200,0.15,380,0.834
751,300,,405,700,8:30:00,28,,,10:30:00,102,11:30:00,103,0.2,12:30:00,105,13:30:00,106,0.2,200,17:00-18:00,50,9,5,18:00:00,80,19:00:00,75,19:00-20:00,260,3.5,3.5,20:00-21:00,21:00:00,80,23:00:00,45,23:00-7:30,,,1200,0.15,400,0.868
752,300,,405,700,20:00:00,28,,,22:00:00,100,23:00:00,103,0.2,0:00:00,104,1:00:00,105,0.2,200,1:00-2:00,50,9,5,2:00:00,80,7:00:00,73,7:00-8:00,260,3.5,3.5,8:00-9:00,9:00:00,80,11:00:00,45,11:00-4:00,,,1200,0.15,380,0.803
753,300,,405,700,6:30:00,28,,,9:00:00,102,10:00:00,103,0.2,11:00:00,104,12:00:00,105,0.2,200,12:00-13:00,50,9,5,13:00:00,80,14:00:00,73,14:00-15:00,320,3.5,3.5,15:00-16:00,16:00:00,80,18:00:00,50,18:30-22:30,,,1200,0.15,420,0.91
754,300,,405,700,15:00:00,25,,,17:00:00,102,18:00:00,104,0.2,19:00:00,105,20:00:00,106,0.2,200,20:00-21:00,50,9,5,21:00:00,80,22:00:00,73,22:00-23:00,320,3.5,3.5,23:00-0:00,0:00:00,80,2:00:00,45,2:00-5:30,,,1200,0.15,440,0.93
755,300,,405,700,22:00:00,26,,,0:00:00,100,1:00:00,103,0.2,2:00:00,105,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-11:00,,,1200,0.15,460,0.985
756,300,,405,700,6:00:00,28,,,8:00:00,100,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,16:00:00,45,16:00-19:00,,,1200,0.15,440,0.93
757,300,,405,700,13:00:00,30,,,15:00:00,102,16:00:00,103,0.2,17:00:00,104,18:00:00,105,0.2,200,18:00-19:00,50,9,5,19:00:00,80,20:00:00,73,20:00-21:00,320,3.5,3.5,21:00-22:00,22:00:00,80,0:00:00,45,0:00-3:30,,,1200,0.15,440,0.943
758,300,,405,700,20:00:00,30,,,22:00:00,102,23:00:00,104,0.2,0:00:00,105,1:00:00,106,0.2,200,1:00-2:00,50,9,5,2:00:00,80,3:00:00,73,3:00-4:00,320,3.5,3.5,4:00-5:00,5:00:00,80,7:00:00,45,7:00-11:00,,,1200,0.15,460,0.973
759,300,,405,700,4:30:00,27,,,6:30:00,102,7:30:00,104,0.2,8:30:00,105,9:30:00,105,0.2,200,9:30-10:30,50,9,5,10:30:00,80,11:30:00,73,11:30-12:30,320,3.5,3.5,12:30-13:30,13:30:00,80,15:30:00,45,15:30-19:00,,,1200,0.15,440,0.93
762,300,,405,700,22:00:00,30,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-12:00,,,1200,0.15,440,0.943
763,300,,405,700,6:00:00,30,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,310,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-20:30,,,1200,0.15,440,0.93
764,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-4:30,,,1200,0.15,460,0.973
765,300,,405,700,22:00:00,29,,,0:00:00,100,1:00:00,101,0.2,2:00:00,103,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-11:00,,,1200,0.15,440,0.955
766,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,103,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.955
767,300,,405,700,14:00:00,30,,,16:00:00,103,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-4:30,,,1200,0.15,460,0.973
768,300,,405,700,21:00:00,28,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,310,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:30,,,1200,0.15,440,0.93
771,300,,405,700,21:00:00,30,,,23:00:00,103,0:00:00,104,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:30,,,1200,0.15,440,0.93
772,300,,405,700,6:00:00,30,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
773,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.973
775,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
776,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
777,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.943
778,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:00,,,1200,0.15,440,0.93
779,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
780,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
781,300,,405,700,21:00:00,27,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
783,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
784,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:00,,,1200,0.15,440,0.943
785,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.955
786,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.943
787,300,,405,700,21:00:00,27,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:00,,,1200,0.15,420,0.9
788,300,,405,700,6:00:00,27,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,45,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
789,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
791,300,,405,700,6:00:00,27,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.943
792,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
798,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
799,300,,405,700,21:00:00,27,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.943
801,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
803,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
804,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.943
805,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:00,,,1200,0.15,440,0.943
807,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.943
808,300,,405,700,21:00:00,27,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
